s,I
0.02112112112112112,0.003268638401815701
0.02117117117117117,0.003237430705484964
0.02122122122122122,0.0032064937259096422
0.02127127127127127,0.0031758255558818433
0.02132132132132132,0.003145424293766507
0.02137137137137137,0.0031152880436577024
0.02142142142142142,0.0030854149155301845
0.021471471471471472,0.003055803025386273
0.021521521521521522,0.003026450495398197
0.021571571571571573,0.002997355454045949
0.021621621621621623,0.0029685160362507676
0.021671671671671673,0.0029399303835043146
0.021721721721721723,0.002911596643993654
0.02177177177177177,0.0028835129727221016
0.02182182182182182,0.0028556775316260336
0.02187187187187187,0.0028280884896877394
0.02192192192192192,0.00280074402304439
0.02197197197197197,0.0027736423150932174
0.022022022022022022,0.0027467815565929607
0.022072072072072072,0.002720159945761673
0.022122122122122122,0.002693775688370959
0.022172172172172173,0.0026676269978367093
0.022222222222222223,0.002641712095306416
0.022272272272272273,0.002616029209743134
0.022322322322322324,0.002590576578006156
0.022372372372372374,0.002565352444928476
0.02242242242242242,0.002540355063391102
0.02247247247247247,0.0025155826943942935
0.02252252252252252,0.0024910336071257764
0.022572572572572572,0.0024667060790260083
0.022622622622622622,0.0024425983958505583
0.022672672672672672,0.002418708851729654
0.022722722722722723,0.0023950357492249674
0.022772772772772773,0.002371577399383687
0.022822822822822823,0.002348332121789949
0.022872872872872874,0.0023252982446136717
0.022922922922922924,0.002302474104656858
0.022972972972972974,0.0022798580473974194
0.023023023023023025,0.002257448427030573
0.02307307307307307,0.0022352436065078704
0.02312312312312312,0.0022132419575739064
0.023173173173173172,0.0021914418608007607
0.023223223223223222,0.002169841705620224
0.023273273273273273,0.00214843989035386
0.023323323323323323,0.0021272348222409446
0.023373373373373373,0.0021062249174643418
0.023423423423423424,0.0020854086011743516
0.023473473473473474,0.0020647843075105874
0.023523523523523524,0.0020443504796219193
0.023573573573573574,0.0020241055696845313
0.023623623623623625,0.0020040480389181383
0.023673673673673675,0.001984176357600404
0.023723723723723725,0.0019644890050796
0.023773773773773772,0.0019449844697855517
0.023823823823823823,0.0019256612492389072
0.023873873873873873,0.0019065178500587742
0.023923923923923923,0.001887552787968759
0.023973973973973974,0.0018687645878014511
0.024024024024024024,0.0018501517835013853
0.024074074074074074,0.0018317129181265241
0.024124124124124124,0.0018134465438482937
0.024174174174174175,0.0017953512219502099
0.024224224224224225,0.0017774255228251298
0.024274274274274275,0.0017596680259711608
0.024324324324324326,0.001742077319986266
0.024374374374374376,0.0017246520025615939
0.024424424424424423,0.0017073906804735662
0.024474474474474473,0.001690291969574759
0.024524524524524523,0.0016733544947836042
0.024574574574574574,0.0016565768900729436
0.024624624624624624,0.001639957798457467
0.024674674674674674,0.001623495871980062
0.024724724724724725,0.0016071897716971044
0.024774774774774775,0.0015910381676627217
0.024824824824824825,0.0015750397389120493
0.024874874874874876,0.0015591931734435164
0.024924924924924926,0.001543497168200182
0.024974974974974976,0.0015279504290501484
0.025025025025025027,0.0015125516707660796
0.025075075075075073,0.0014972996170038498
0.025125125125125124,0.0014821930002803451
0.025175175175175174,0.0014672305619504444
0.025225225225225224,0.001452411052183201
0.025275275275275275,0.0014377332299372525
0.025325325325325325,0.001423195862935478
0.025375375375375375,0.0014087977276389272
0.025425425425425426,0.0013945376092200411
0.025475475475475476,0.00138041430153519
0.025525525525525526,0.0013664266070965454
0.025575575575575576,0.0013525733370433107
0.025625625625625627,0.0013388533111123267
0.025675675675675677,0.001325265357608077
0.025725725725725727,0.0013118083133721067
0.025775775775775774,0.0012984810237518809
0.025825825825825825,0.0012852823425690929
0.025875875875875875,0.0012722111320874502
0.025925925925925925,0.0012592662629799481
0.025975975975975975,0.0012464466142956528
0.026026026026026026,0.0012337510734260104
0.026076076076076076,0.0012211785360706998
0.026126126126126126,0.0012087279062030422
0.026176176176176177,0.0011963980960349892
0.026226226226226227,0.0011841880259817004
0.026276276276276277,0.0011720966246257286
0.026326326326326328,0.0011601228286808286
0.026376376376376378,0.0011482655829553998
0.026426426426426425,0.0011365238403155855
0.026476476476476475,0.001124896561648034
0.026526526526526525,0.0011133827158223428
0.026576576576576576,0.0011019812796531942
0.026626626626626626,0.0010906912378622013
0.026676676676676676,0.0010795115830394715
0.026726726726726727,0.001068441315604905
0.026776776776776777,0.0010574794437692386
0.026826826826826827,0.0010466249834948477
0.026876876876876878,0.0010358769584563191
0.026926926926926928,0.0010252344000008045
0.026976976976976978,0.0010146963471081686
0.02702702702702703,0.001004261846350942
0.027077077077077075,0.000993929951854089
0.027127127127127126,0.0009836997252546029
0.027177177177177176,0.0009735702356609374
0.027227227227227226,0.000963540559612287
0.027277277277277277,0.0009536097810377232
